Text,Completion
User: 오늘 식단 진짜 Bad였지?,assistant: 1
User: 이번 주말에는 비가 올까요?,assistant: 0
User: 오늘 날씨가 정말 좋네요!,assistant: 0
User: 고양이 귀엽다,assistant: 0
User: 무슨 일이야?,assistant: 0
User: 식단에 대해 간략하게 분석해줘,assistant: 1
"User: 식단에 대해 간략하게 분석해줘, 부탁해.",assistant: 1
User: 최근에 새로운 운동을 시작했는데 정말 즐겁다,assistant: 0
User: 오늘 식단 진짜 Bad였지?,assistant: 1
"User: 네, 어떤 부분이 의아하게 느껴지시나요?",assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 제주도로 여행가고 싶어요,assistant: 0
User: 배고파요,assistant: 0
User: 평가가 높은 음식을 먹었는데 식단 평가가 왜 이래?,assistant: 1
User: 이틀 전 식단 평가좀,assistant: 1
User: 다이어트에 좋은 음식 추천해줘,assistant: 0
User: 오늘 저녁은 필라테스를 했어 잘했지?,assistant: 0
User: 오늘은 정말 즐거운 하루였어,assistant: 0
User: 나흘 전 식단 보여줘,assistant: 1
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: aegaeaefaef,assistant: 0
User: 식단 평가가 뭐야?,assistant: 1
User: 오늘은 정말 재미있는 하루였어요.,assistant: 0
User: 아니 bad가 왜나오냐고,assistant: 1
User: 내가 생각했던 것보다 칼로리가 너무 많이 나왔어.,assistant: 1
User: 오늘은 정말 좋은 날이에요.,assistant: 0
User: 내 식단 왜 좋음?,assistant: 1
User: 식단 평가가 왜 이러실까?,assistant: 1
User: 나흘 전 식단,assistant: 1
User: 사과 보여줘,assistant: 0
User: 무슨 뜻인지 잘 모르겠어요. 다시 한번 설명해주시겠어요?,assistant: 0
User: 오늘 날씨가 너무 좋아서 놀러가고 싶어요.,assistant: 0
User: 인정,assistant: 0
User: 오늘 날씨 어때?,assistant: 0
User: 식단 평가 기준이 뭐야?,assistant: 1
User: 내 식단 뭐가 문제야?,assistant: 1
User: 그저께 식단 평가 보여줘,assistant: 1
User: 네 알겠습니다,assistant: 0
User: 오늘은 날씨가 좋네요,assistant: 0
User: 이번 주말은 공부와 함께 보낼 계획이야,assistant: 0
"User: 네, 어떤 부분이 의아하게 느껴지시나요?",assistant: 0
User: 오늘 먹은 식단 사진 좀 보여줘.,assistant: 1
User: perfect 왜나옴?,assistant: 1
User: 오늘 식단 Not Bad네,assistant: 1
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: 생선,assistant: 0
User: 커피,assistant: 0
User: Perfect한 식단이네,assistant: 1
"User: 아침에는 샌드위치, 점심에는 샐러드, 저녁에는 밥을 먹었어요.",assistant: 0
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 커피는 살이 찌니?,assistant: 0
User: 아 주말에 뭐하지,assistant: 0
User: 커피는 살이 찌니?,assistant: 0
User: ????,assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 내가 쓴 글 어때?,assistant: 0
User: 다음 휴가 때 여행 가고 싶다,assistant: 0
User: Not Bad면 선방했나?,assistant: 1
User: 내 식단이 건강하지 않은 것 같아.,assistant: 0
"User: 아침으로 토스트와 계란프라이, 우유를 먹었어.",assistant: 0
User: 날씨가 너무 좋아서 놀러가고 싶다,assistant: 0
User: Not Bad라는 평가를 받으려면 어떤 음식을 먹어야 할까요?,assistant: 0
User: 고양이를 키우고 싶은데 어떻게 해야 할까요?,assistant: 0
User: 최근에 새로운 운동을 시작했는데 정말 즐겁다,assistant: 0
User: 오늘 너무 많이 먹었나봐요.,assistant: 0
User: 내가 쓴 글 어때?,assistant: 0
User: 운동 계획표 만들어줘,assistant: 0
User: 사과 맛있어,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 최근에 새로운 식단을 시도했는데 좋아,assistant: 0
User: 식단 관리 꿀팁 부탁,assistant: 0
User: 오늘은 정말 즐거운 날이었어요.,assistant: 0
User: 오늘 점심으로 샐러드를 먹을까 해요!,assistant: 0
User: 오늘 하루종일 아무것도 안먹었는데 배가 안고프네..,assistant: 0
User: 기분 Bad하네 식단은?,assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 내 식단 뭐가 문제야?,assistant: 1
User: ??,assistant: 0
User: 단백질 과다섭취인가?,assistant: 1
User: 알겠습니다,assistant: 0
User: ㅇㅋ,assistant: 0
User: 식단이 이게 맞는건가?,assistant: 1
User: 허무하다,assistant: 0
User: Bad Bad Bad,assistant: 0
User: 운동은 어떻게 하면 될까,assistant: 0
User: 고양이 식단은?,assistant: 0
User: 강아지 식단,assistant: 0
User: 개구리 음식,assistant: 0
User: 물통,assistant: 0
User: ㅇㅇㅅㅇ,assistant: 0
User: 2222,assistant: 0
User: 111,assistant: 0
User: 00,assistant: 0
User: 111,assistant: 0
User: 1,assistant: 0
User: 09,assistant: 0
User: ---,assistant: 0
User: ~~~,assistant: 0
User: ^_^,assistant: 0
User: 식단하고 싶다,assistant: 0
User: 식사식사 충성충성,assistant: 0
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: 오늘 날씨가 정말 좋네요!,assistant: 0
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: 안녕하세요,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 식단평가,assistant: 1
User: 건강한 식단 보여줘,assistant: 0
User: 식단 평가가 좀 이상한 거 같은데?,assistant: 1
User: 오늘 저녁은 뭐 먹을까요?,assistant: 0
User: i feel Bad,assistant: 0
User: 오늘 날씨가 좋네요!,assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 오늘은 정말 열심히 운동했어요!,assistant: 0
User: 평가가 높은 음식을 먹었는데 식단 평가가 왜 이래?,assistant: 1
User: Perfect 기준이 있나?,assistant: 1
User: 주말에 뭐 할까?,assistant: 0
User: Perfect한 식단이네,assistant: 1
User: 오늘 날씨 너무 좋다!,assistant: 0
User: 식단 결과가 좀 의아하게 느껴져.,assistant: 1
User: 아침 먹었어요?,assistant: 0
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 식단 결과가 좀 의아하게 느껴져.,assistant: 0
User: 나 왜 Bad?,assistant: 1
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 알겠습니다,assistant: 0
User: 안녕하세요! 오늘 날씨가 정말 좋네요.,assistant: 0
User: Very Good 기준을 말해줄 수 있어?,assistant: 1
User: 내 식단 뭐가 문제야?,assistant: 1
User: 식단 평가가 뭐야?,assistant: 0
User: 체중 감량을 위한 운동 계획,assistant: 0
User: 다음 휴가 때 여행 가고 싶다,assistant: 0
User: 오늘 식단에 대해 분석해봐,assistant: 1
User: i feel Bad,assistant: 0
User: i feel Bad,assistant: 0
User: 회는 살찌나?,assistant: 0
User: 사과 보여줘,assistant: 0
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: 당류 섭취를 줄이려면 어떻게 해야해?,assistant: 0
User: 아 주말에 뭐하지,assistant: 0
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: 아니 bad가 왜나오냐고,assistant: 1
"User: 식단에 대해 간략하게 분석해줘, 부탁해.",assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 오늘은 운동하기 싫다.,assistant: 0
User: 그대 그대 그대,assistant: 0
User: 오늘 날씨 정말 좋다!,assistant: 0
User: 오늘 너무 과식했어.,assistant: 0
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 이번주 식단은 잘 지키지 못했어,assistant: 0
User: 왜 Not Bad라고 나왔지?,assistant: 1
User: 다이어트에 좋은 음식 추천해줘,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 어제 식단 출력,assistant: 1
User: 내 식단 왜 나쁜데?,assistant: 1
User: 식단 관리 쉽게 할 수 있는 팁,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 오늘 식단 출력,assistant: 1
User: 오늘 저녁엔 필라테스를 하며 시간을 보낼까 해,assistant: 0
User: ????,assistant: 0
User: 오늘 먹은 음식이 뭐지?,assistant: 1
User: 식단이 좋아서 기분 Good,assistant: 0
User: ??혀,assistant: 0
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: 오늘 점심 뭐 먹을까요?,assistant: 0
User: 안녕하세요! 저는 OpenAI의 새로운 챗봇입니다.,assistant: 0
User: 식단 평가가 좀 이상하게 느껴져.,assistant: 1
User: 운동 싫어,assistant: 0
User: 오늘 점심 뭐 먹을까요?,assistant: 0
User: 오늘 날씨 좋네요,assistant: 0
User: 어떤 운동을 시작하셨나요?,assistant: 0
User: 안녕하세요,assistant: 0
User: 나 왜 Bad,assistant: 1
User: 식단에 대해 간략하게 분석해줘,assistant: 0
User: What's the purpose of this?,assistant: 0
User: 내 식단 왜 나쁜데?,assistant: 1
User: 오늘 식단 진짜 Bad였지?,assistant: 1
User: 내가 쓴 글 어때?,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: 다이어트 지친다,assistant: 0
User: 뭐지?,assistant: 0
User: 점심 뭐 먹지?,assistant: 0
User: 알겠습니다,assistant: 0
User: 오늘 날씨가 너무 좋아서 산책하기 딱이야!,assistant: 0
User: 오늘은 정말 즐거운 날이었어요.,assistant: 0
User: 왜 Perfect이라고 나왔지?,assistant: 1
User: 운동 계획을 세우고 싶어,assistant: 0
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: Perfect한 식단이네,assistant: 1
User: 내가 뭐하는 거지,assistant: 0
User: 내 생각에는 이 식단이 별로인 것 같아.,assistant: 0
User: good은 왜나옴?,assistant: 1
User: 다음 휴가 때 여행 가고 싶다.,assistant: 0
User: 왜 Not Bad라고 나왔지?,assistant: 1
User: 어제 평가 좀,assistant: 1
User: 오늘 날씨 정말 좋다!,assistant: 0
User: 뭐지?,assistant: 0
"User: 오늘 먹은 식단을 그대로 먹었는데, 칼로리가 더 높게 나왔어요.",assistant: 1
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
"User: 식단에 대해 간략하게 분석해줘, 부탁해.",assistant: 1
User: 식단 평가가 뭐야?,assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 내 식단 괜찮아?,assistant: 1
User: 오늘 너무 많이 먹었나봐요.,assistant: 0
User: 네 알겠습니다,assistant: 0
User: 오늘은 운동하기 싫다.,assistant: 0
User: 대답 좀,assistant: 0
User: i feel Bad,assistant: 0
User: 내 식단 왜 나쁜데?,assistant: 1
User: 머리가 아파요,assistant: 0
User: 식단 Perfect네 기분 좋다,assistant: 0
User: 식단 결과가 조금 이상하게 느껴져.,assistant: 1
User: 운동 후 산책이 다이어트에 좋을까요?,assistant: 0
User: 내 식단 왜 나쁜데?,assistant: 1
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 무슨 일이야?,assistant: 0
User: 식단 결과가 조금 이상하게 느껴져.,assistant: 1
User: 식단 평가는?,assistant: 1
User: 기분 좋아,assistant: 0
User: 이틀 전 식단 출력,assistant: 1
User: 내 식단 왜 나쁜데?,assistant: 1
User: 내 식단이 왜 건강하지 못한가요?,assistant: 1
User: 오늘 날씨가 좋네요,assistant: 0
User: Perfect Night,assistant: 0
User: 점심 뭐 먹지?,assistant: 0
User: 5일전 식단 평가 좀,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 식단 평가 분석,assistant: 1
User: 나 운동 새로 시작했어!,assistant: 0
User: 내 식단 뭐가 문제야?,assistant: 1
User: 그저께 식단 출력,assistant: 1
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 이 문장은 무슨 뜻이야?,assistant: 0
User: 기분 좋아,assistant: 0
User: 쉬고 싶다,assistant: 0
User: 식단평가,assistant: 1
User: 이 제품은 어디서 살 수 있나요?,assistant: 0
User: 오늘 식단 출력,assistant: 1
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: 무슨 일이야?,assistant: 0
User: 오늘 날씨 너무 좋다!,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 오늘 날씨 어때?,assistant: 0
User: 오늘 날씨 좋네요,assistant: 0
User: 식단 결과가 조금 이상하게 느껴져.,assistant: 1
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: 고양이를 키우고 싶은데 어떻게 해야 할까요?,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: 인정,assistant: 0
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 어제 평가가 뭐였지,assistant: 1
User: ^_^,assistant: 0
User: 운동을 하고 왔더니 너무 피곤해요.,assistant: 0
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 오늘 날씨는 어떤가요?,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 앵콜,assistant: 0
User: 오늘 날씨가 좋아서 산책을 했다.,assistant: 0
User: 오늘 먹은 것 좀 알려줘,assistant: 1
User: 탕후루 먹어서 Bad야?,assistant: 1
User: 내 기분 오늘 왜 Bad,assistant: 0
User: 운동 새로 시작했어!,assistant: 0
User: 안녕하세요!,assistant: 0
User: 쉬면서 할 수 있는 취미 추천해줘,assistant: 0
User: gg,assistant: 0
User: 운동 새로 시작했어!,assistant: 0
User: 내 생각에는 이 식단이 별로인 것 같아.,assistant: 0
User: 그림 그리기를 시작했어요. 너무 재미있어요!,assistant: 0
"User: 식단에 대해 간략하게 분석해줘, 부탁해.",assistant: 1
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 내 친구가 소개팅을 했는데 너무 별로였대,assistant: 0
"User: 식단에 대해 간략하게 분석해줘, 부탁해.",assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 오늘 식단 출력 함 해봐,assistant: 1
User: 식단 오늘 해봐 출력 함,assistant: 1
User: 운동하기 싫다,assistant: 0
User: 오늘 날씨 정말 좋다!,assistant: 0
User: 오늘 날씨가 너무 더워서 입맛이 없어.,assistant: 0
User: 왜 내 좋을까 식단,assistant: 1
User: 오늘 하루 어땠나요?,assistant: 0
"User: 안녕하세요, 오늘 날씨는 어떤가요?",assistant: 0
User: 오늘은 정말 좋은 하루였어요!,assistant: 0
User: Perfect Night,assistant: 0
User: 살 안 찌는 음식 알려줘,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 최근에 새로운 운동을 시작했는데 정말 즐겁다,assistant: 0
User: 운동을 하고 나면 몸이 개운해요.,assistant: 0
User: 건강한 식단 보여줘,assistant: 0
User: Good Choice,assistant: 0
User: 식단 평가 기준이 뭐야?,assistant: 1
User: 오늘 저녁엔 필라테스를 하며 시간을 보낼까 해,assistant: 0
User: 울적한 이 마음 아주 Bad,assistant: 0
User: 내 식단 뭐가 문제야?,assistant: 1
User: 왜 Very Good이라고 나왔지?,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 기분이 별로 좋지 않아요.,assistant: 0
User: 오늘 점심으로 샐러드를 먹을까 해요.,assistant: 0
User: 오늘 날씨 좋네요!,assistant: 0
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 오늘 식단 어땠음?,assistant: 1
User: 오늘 날씨가 너무 좋아서 놀러가고 싶어요.,assistant: 0
User: 당류가 얼마였어?,assistant: 1
User: Good 식단 보여줘,assistant: 1
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 오늘은 운동하기 싫다.,assistant: 0
User: 운동은 어떻게 하면 될까,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: Good Choice,assistant: 0
User: 나흘 전 식단,assistant: 1
User: I feel bad.,assistant: 0
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 오늘 날씨가 좋아서 산책을 했어요.,assistant: 0
User: 이 레시피대로 요리하면 몇 인분이 나올까요?,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: 식단 평가 기준은 무엇인가요?,assistant: 1
User: 그저께 식단 정보 좀,assistant: 1
User: 나 왜 Bad?,assistant: 1
User: Bad 나 왜,assistant: 1
User: Perfect 기준이 있나?,assistant: 1
